SYMBOL,AVG_TTL_TRD_QNTY,AVG_DELIV_QTY
PENTAGON,5000.0,3000.0
PERFECT,27000.0,27000.0
PERSISTENT,832167.18,373086.18
PETRONET,1899352.82,1125849.27
PFC,3871033.55,2064453.27
PFIZER,19011.91,9688.18
PFOCUS,1538910.18,505233.18
PFS,994425.73,425933.18
PGEL,1361321.91,451157.45
PGHH,21729.73,12487.18
PGHL,17509.91,10977.82
PGIL,95532.64,43930.55
PGINVIT,667811.0,596958.0
PHANTOMFX,900600.0,884700.0
PHARMABEES,4633230.36,3441518.36
PHOENIXLTD,1191728.09,553650.91
PICCADIL,128805.45,71784.64
PIDILITIND,215447.55,146372.45
PIIND,118027.91,57904.27
PILANIINVS,3011.09,1767.64
PIONEEREMB,11230.09,6803.0
PITTIENG,147852.36,70388.82
PIXTRANS,26742.18,14441.45
PLASTIBLEN,18914.45,12556.55
PLATIND,402681.27,134784.64
PLAZACABLE,41678.91,17418.73
PNB,18827332.27,6204558.73
PNBGILTS,3984399.27,806508.09
PNBHOUSING,1529379.82,773602.73
PNCINFRA,1249242.55,305247.36
PNGJL,246103.82,115726.18
POCL,902852.64,277441.82
PODDARMENT,5026.36,3665.18
POKARNA,50839.36,27023.91
POLICYBZR,1184115.91,741908.91
POLYCAB,561985.73,205368.91
POLYMED,107723.91,69349.45
POLYPLEX,50286.27,28267.64
POLYSIL,30000.0,30000.0
PONNIERODE,33222.55,14693.18
POONAWALLA,2776379.64,596951.45
POSITRON,9300.0,9000.0
POWERGRID,7522128.27,4935480.09
POWERINDIA,124156.45,45564.73
POWERMECH,51658.18,24371.55
PPL,58438.91,31901.09
PPLPHARMA,5725010.36,2304341.73
PPSL,24000.0,24000.0
PRABHA,70729.27,36812.0
PRAENG,94048.18,66238.0
PRAJIND,484767.73,232846.82
PRAKASH,1694880.64,793255.0
PRAKASHSTL,244720.55,155562.45
PRAMARA,11000.0,9000.0
PRANIK,1600.0,1600.0
PRATHAM,10800.0,9600.0
PRECAM,164756.64,71587.82
PRECISION,2000.0,2000.0
PRECWIRE,140128.45,74903.27
PREMEXPLN,229933.27,93790.0
PREMIERENE,1163564.0,436887.0
PREMIERPOL,68078.0,40212.82
PRESSTONIC,12000.0,8000.0
PRESTIGE,1054117.91,528388.64
PRICOLLTD,227395.09,120113.55
PRIMESECU,168749.82,40774.18
PRIMO,480566.45,242278.0
PRINCEPIPE,146601.18,70284.91
PRITI,18778.73,13326.36
PRITIKA,8000.0,6000.0
PRITIKAUTO,96843.82,64039.55
PRIVISCL,118766.64,45301.82
PRIZOR,3200.0,3200.0
PRLIND,29000.0,22000.0
PROFX,120000.0,97600.0
PROLIFE,500.0,500.0
PROPEQUITY,600.0,600.0
PROSTARM,3157740.27,1043992.09
PROTEAN,380546.82,185859.64
PROV,320.0,240.0
PROZONER,467706.18,291719.0
PRSMJOHNSN,189782.27,74528.09
PRUDENT,44990.55,23806.0
PRUDMOULI,72227.18,17638.73
PSB,2116789.27,1098421.82
PSFL,12000.0,8000.0
PSPPROJECT,112443.09,35188.55
PSRAJ,2000.0,2000.0
PSUBANK,29559.73,24686.18
PSUBANKADD,182137.09,169861.09
PSUBNKBEES,1711718.82,1073487.09
PSUBNKIETF,129234.64,93962.09
PTC,2454069.64,1036888.55
PTCIL,10579.36,4419.73
PTL,88445.18,57281.09
PULZ,14000.0,8000.0
PUNJABCHEM,312919.73,39186.73
PURPLEUTED,9000.0,9000.0
PURVA,381365.36,76306.91
PURVFLEXI,10400.0,8000.0
PUSHPA,99000.0,97000.0
PVP,211792.27,123318.55
PVRINOX,471451.64,168029.91
PVSL,41625.55,20785.73
PVTBANIETF,1578986.36,1382686.18
PVTBANKADD,33715.09,25147.36
PYRAMID,33798.64,20636.73
QFIL,9000.0,9000.0
QGOLDHALF,95909.18,69449.18
QMSMEDI,32000.0,24000.0
QNIFTY,382.27,270.45
QPOWER,2134854.36,466454.0
QUADFUTURE,568701.0,178917.82
QUADPRO,12000.0,12000.0
QUAL30IETF,126534.09,108328.27
QUALITY,9872.0,5330.0
QUALITY30,12879.38,8815.12
QUESS,269649.18,147075.36
QUESTLAB,33600.0,28800.0
QUICKHEAL,267113.73,103988.64
QUICKTOUCH,4000.0,4000.0
QVCEL,6400.0,6400.0
RACE,12148.73,8136.0
RACLGEAR,35008.64,8169.09
RADAAN,31108.09,22190.36
RADHIKAJWE,5698782.55,959166.64
RADIANTCMS,277962.82,179907.18
RADICO,171964.64,105478.18
RADIOCITY,68166.92,46782.5
RADIOWALLA,8000.0,6400.0
RAILTEL,999630.45,285609.18
RAIN,1272020.64,621494.82
RAINBOW,232947.27,111357.18
RAJESHEXPO,346492.36,142122.64
RAJINDLTD,246000.0,199500.0
RAJMET,856181.67,422679.0
RAJOOENG,1624343.0,745029.36
RAJPUTANA,11000.0,9500.0
RAJRATAN,67303.45,29389.0
RAJSREESUG,26421.82,15025.64
RALLIS,1869911.27,722707.36
RAMASTEEL,5377247.09,2205665.18
RAMCOCEM,400635.09,233829.55
RAMCOIND,139358.36,79637.09
RAMKY,97187.45,45848.73
RAMRAT,73862.64,34022.91
RANASUG,235407.36,130801.36
RANEHOLDIN,14538.91,8050.45
RAPPID,19800.0,13200.0
RATEGAIN,179574.73,88727.27
RATNAMANI,13138.18,7152.18
RATNAVEER,506233.82,220503.45
RAYMOND,869733.36,176648.91
RAYMONDLSL,165069.18,65562.91
RAYMONDREL,284503.27,167622.64
RBA,848562.91,455485.64
RBLBANK,14277723.09,6903345.82
RBMINFRA,14200.0,14000.0
RBS,110400.0,64000.0
RBZJEWEL,94239.55,47609.55
RCDL,3000.0,3000.0
RCF,1567591.64,419135.36
READYMIX,19000.0,19000.0
RECLTD,8198034.18,4335474.64
REDINGTON,1777087.82,719732.09
REDTAPE,719708.18,451041.18
REFEX,353861.73,141423.64
REFRACTORY,3000.0,3000.0
REGENCERAM,10306.64,7461.82
RELAXO,233645.91,74520.27
RELCHEMQ,10073.36,5502.45
RELIABLE,27478.55,22109.09
RELIANCE,12358583.64,8685029.0
RELIGARE,2706131.09,972481.27
REMSONSIND,155358.45,40362.27
REMUS,17500.0,12800.0
RENUKA,2149738.36,872489.55
REPCOHOME,133167.27,70797.55
REPL,12997.09,7534.73
REPRO,9885.09,5379.36
RESPONIND,77276.27,36226.18
RETAIL,16337.64,7939.45
REXPIPES,8000.0,8000.0
REXPRO,5000.0,3000.0
RGL,210326.18,60555.27
RHIM,1427220.09,185691.82
RHL,9808.91,5555.45
RICHA,1000.0,1000.0
RICOAUTO,220844.73,100226.27
RIIL,70899.0,24128.73
RILINFRA,7300.0,7100.0
RISHABH,28394.82,14389.18
RITCO,78263.0,41641.91
RITES,433662.0,172763.09
RKDL,25553.18,16984.91
RKEC,55934.27,38095.36
RKFORGE,517844.0,258282.45
RKSWAMY,40562.82,22278.09
RMDRIP,86964.5,32946.0
RML,20767.91,7868.27
RNFI,22800.0,15600.0
ROCKINGDCE,500.0,500.0
ROHLTD,147310.27,73225.91
ROLEXRINGS,15818.73,10006.73
ROSSARI,100714.18,49322.64
ROSSELLIND,38750.36,26848.91
ROSSTECH,197677.18,55486.36
ROTO,364568.09,171565.45
ROUTE,160577.82,70763.27
ROXHITECH,24000.0,19200.0
ROYALARC,4800.0,4800.0
RPEL,92863.0,36342.82
RPGLIFE,42236.55,16558.55
RPPINFRA,64610.64,36295.82
RPPL,57688.0,31494.09
RPSGVENT,80698.09,37568.64
RPTECH,120366.55,58309.55
RRKABEL,478513.0,116710.55
RSWM,30803.82,17758.73
RSYSTEMS,93200.27,47378.82
RTL,14000.0,10000.0
RTNINDIA,3284153.73,830904.45
RTNPOWER,71431217.82,16767622.91
RUBFILA,72752.64,44354.27
RUBYMILLS,38093.09,13782.73
RUCHIRA,48258.73,24955.09
RULKA,2700.0,2400.0
RUPA,183240.09,91032.36
RUSHIL,617695.91,395035.64
RUSTOMJEE,61495.36,47023.09
RVHL,28460.0,19319.45
RVNL,3076207.82,1056140.73
SAAKSHI,10200.0,7800.0
SABAR,10000.0,10000.0
SACHEEROME,133200.0,57600.0
SADBHAV,389897.82,248669.27
SADBHIN,163064.45,126527.64
SADHAV,3600.0,3600.0
SAFARI,16922.0,9678.36
SAFEENTP,575000.0,376000.0
SAGARDEEP,15595.55,12446.64
SAGCEM,755039.09,387212.55
SAGILITY,20356898.0,10204032.36
SAHAJSOLAR,20800.0,18000.0
SAHANA,7125.0,5625.0
SAHASRA,30000.0,28800.0
SAHYADRI,3730.0,2927.55
SAIL,12990476.09,4311720.18
SAILIFE,454602.45,229026.0
SAJHOTELS,12000.0,12000.0
SAKHTISUG,76495.36,43608.36
SAKSOFT,447616.91,161667.18
SALASAR,6685551.64,3096066.55
SALONA,2139.82,1250.27
SALSTEEL,59869.91,40655.18
SALZERELEC,77496.36,40820.45
SAMAY,28000.0,28000.0
SAMBHAAV,220396.73,106568.82
SAMBHV,15631157.09,2848094.45
SAMHI,1352425.91,712495.45
SAMMAANCAP,13795181.55,5887181.09
SAMPANN,211412.55,104779.09
SANATHAN,139097.55,97336.36
SANDESH,982.36,763.18
SANDHAR,93305.64,46853.09
SANDUMA,178216.64,65725.55
SANGAMIND,27724.18,13444.27
SANGANI,12000.0,6000.0
SANGHIIND,349284.82,171432.55
SANGHVIMOV,162771.55,79934.0
SANGINITA,28717.45,19067.36
SANOFI,9227.27,6447.82
SANOFICONR,3388.55,2039.82
SANSERA,42264.45,20999.27
SANSTAR,363436.55,173544.27
SAPPHIRE,1698799.82,280102.36
SARDAEN,205879.36,94499.73
SAREGAMA,1325148.73,130260.91
SARTELE,142500.0,106500.0
SARVESHWAR,2486754.55,1199554.45
SASKEN,13721.73,6630.09
SASTASUNDR,20077.09,11781.27
SATECH,8000.0,8000.0
SATIA,79712.45,44075.73
SATIN,168901.45,107331.27
SATIPOLY,1500.0,1500.0
SATKARTAR,4800.0,4800.0
SAURASHCEM,1218618.73,334075.0
SBC,8899085.55,4151285.55
SBCL,103388.73,50853.09
SBFC,2297581.45,1130822.18
SBIBPB,18227.18,13387.0
SBICARD,1035484.91,394863.27
SBIETFCON,3622.45,2800.36
SBIETFIT,9961.82,8052.55
SBIETFPB,4067.55,3756.0
SBIETFQLTY,2308.73,1796.64
SBILIFE,972657.91,537557.73
SBIN,10598988.0,6742445.83
SBINEQWETF,20023.27,16280.91
SBISILVER,669912.18,528312.82
SCHAEFFLER,90570.64,51569.18
SCHAND,39082.64,20298.27
SCI,1278280.27,446320.36
SCILAL,1011488.55,356273.45
SCML,6000.0,5000.0
SCODATUBES,715418.82,257685.27
SCPL,9738.18,6378.18
SDBL,1482031.18,600398.82
SDL26BEES,31365.18,30698.91
SDREAMS,11000.0,8000.0
SEAMECLTD,23579.55,14389.64
SECURKLOUD,30555.55,17164.55
SEL,1600.0,1400.0
SELAN,61971.64,25562.18
SELECTIPO,26127.82,22687.36
SENCO,802998.91,502528.45
SENORES,1336483.45,348754.91
SENSEXADD,2974.64,1482.45
SENSEXETF,12244.82,10698.45
SENSEXIETF,6410.91,4298.27
SEPC,8881053.36,4447396.55
SEPCPP,2515005.0,2185095.0
SEQUENT,479276.73,193064.09
SERVICE,4000.0,4000.0
SERVOTECH,601429.82,252763.09
SESHAPAPER,21587.55,11603.27
SETF10GILT,16163.0,13386.45
SETFGOLD,2071565.09,1655618.55
SETFNIF50,420389.45,355726.09
SETFNIFBK,57097.55,49983.73
SETFNN50,24730.0,16960.55
SFL,91881.55,55849.27
SFML,36800.0,24000.0
SGBAPR28I,128.0,90.0
SGBAUG27,13.0,10.0
SGBAUG28V,412.0,350.0
SGBAUG29V,310.0,304.0
SGBAUG30,152.0,128.0
SGBD29VIII,52.0,39.0
SGBDC27VII,76.0,70.0
SGBDE30III,190.0,154.0
SGBDE31III,648.0,497.0
SGBDEC25,1.0,1.0
SGBDEC2512,2.0,2.0
SGBDEC26,1.0,1.0
SGBFEB27,26.0,26.0
SGBFEB28IX,6.0,6.0
SGBFEB29XI,58.0,52.0
SGBFEB32IV,948.0,635.0
SGBJ28VIII,10.0,10.0
SGBJAN27,134.0,101.0
SGBJAN29IX,149.0,143.0
SGBJAN29X,287.0,263.0
SGBJAN30IX,36.0,24.0
SGBJU29III,10.0,10.0
SGBJUL25,54.0,38.0
SGBJUL28IV,845.0,674.0
SGBJUL29IV,619.0,544.0
SGBJUN28,218.0,202.0
SGBJUN29II,169.0,149.0
SGBJUN30,58.0,42.0
SGBJUN31I,347.0,196.0
SGBMAR28X,9.0,9.0
SGBMAR30X,43.0,21.0
SGBMAR31IV,213.0,123.0
SGBMAY26,2.0,2.0
SGBMAY28,103.0,102.0
SGBMAY29I,261.0,153.0
SGBMR29XII,185.0,174.0
SGBN28VIII,54.0,39.0
SGBNOV25,9.0,9.0
SGBNOV25IX,1.0,1.0
SGBNOV26,33.0,23.0
SGBNV29VII,313.0,288.0
SGBOC28VII,152.0,136.0
SGBOCT25IV,10.0,10.0
SGBOCT25V,2.0,2.0
SGBOCT26,5.0,4.0
SGBOCT27,5.0,3.0
SGBOCT27VI,3.0,3.0
SGBSEP27,26.0,26.0
SGBSEP28VI,18.0,16.0
SGBSEP29VI,175.0,109.0
SGBSEP31II,605.0,477.0
SGIL,30558.6,13179.6
SHAHALLOYS,29085.8,22608.2
SHAILY,69456.2,38107.5
SHAKTIPUMP,346241.3,191425.4
SHALBY,348694.1,131361.4
SHALPAINTS,178986.8,118839.2
SHANKARA,339030.5,125975.0
SHANTIGEAR,177065.9,56909.4
SHARDACROP,2186126.7,378114.4
SHARDAMOTR,195423.4,50475.1
SHAREINDIA,394676.9,210924.2
SHARIABEES,10896.4,8642.4
SHEETAL,14000.0,14000.0
SHERA,26000.0,19000.0
SHIGAN,1500.0,1500.0
SHIVALIK,82599.5,27695.4
SHIVAMAUTO,137693.0,70522.9
SHIVAMILLS,7907.9,3506.6
SHIVATEX,6102.1,3454.9
SHK,516466.7,247034.4
SHKSIL,34000.0,20000.0
SHOPERSTOP,159719.6,68371.0
SHRADHA,36090.3,20802.0
SHREDIGCEM,703151.9,285878.1
SHREECEM,26540.3,12189.2
SHREEKARNI,4950.0,3900.0
SHREEOSFM,7000.0,4000.0
SHREEPUSHK,234513.2,78062.6
SHREERAMA,105981.5,57570.8
SHREMINVIT,50000.0,50000.0
SHRENIK,963256.4,673320.9
SHRIAHIMSA,43200.0,28800.0
SHRIPISTON,62651.2,28222.3
SHRIRAMFIN,7410189.7,3823853.3
SHRIRAMPPS,1373677.3,555777.7
SHRITECH,4000.0,2000.0
SHUBHLAXMI,8000.0,7000.0
SHUBHSHREE,11400.0,6600.0
SHYAMMETL,936376.1,427600.5
SIDDHIKA,1000.0,1000.0
SIEMENS,403003.1,179032.3
SIGACHI,5394463.6,1368029.5
SIGNATURE,294169.8,44693.0
SIGNORIA,1000.0,1000.0
SIGNPOST,87505.2,43582.8
SIKKO,46334.9,27545.0
SIL,84446.8,43090.8
SILINV,1746.2,1084.7
SILKY,37600.0,37600.0
SILLYMONKS,65580.5,39485.1
SILVER,513756.0,394627.8
SILVER1,462163.9,326940.1
SILVER360,5382.1,4654.0
SILVERADD,528468.9,483656.0
SILVERBEES,11112719.7,7009938.6
SILVERCASE,1386003.1,1143330.5
SILVERETF,500752.5,371011.1
SILVERIETF,3445034.0,2698450.2
SILVERTUC,53111.3,28405.7
SILVRETF,105556.6,67570.8
SIMPLEXINF,238331.5,148837.4
SINCLAIR,339603.7,115540.4
SINDHUTRAD,4746846.1,1546390.0
SINTERCOM,161999.4,66678.7
SIRCA,396480.7,145856.9
SIS,41201.9,25166.3
SIYSIL,111384.8,43051.8
SJLOGISTIC,23250.0,18500.0
SJS,105152.3,55068.3
SJVN,4162644.3,1473461.7
SKFINDIA,27366.3,15618.7
SKIPPER,291793.4,138530.3
SKP,12000.0,7500.0
SKYGOLD,1721484.5,870712.0
SLONE,1600.0,1600.0
SMALLCAP,1876902.8,766207.7
SMARTEN,448800.0,369600.0
SMARTLINK,5166.4,3389.2
SMARTWORKS,3650282.8,1400887.6
SMCGLOBAL,118253.1,56869.5
SMLISUZU,265428.8,84194.8
SMLT,9401.18,5217.18
SMSLIFE,4507.55,2352.82
SMSPHARMA,93838.27,41858.82
SNOWMAN,454449.27,157758.64
SNXT30BEES,4839.45,3432.18
SOBHA,279314.09,119679.27
SOFTTECH,9239.09,5117.55
SOLARA,194728.36,53035.27
SOLARAPP1,877.0,876.0
SOLARINDS,118449.09,73172.36
SOLEX,22625.0,22625.0
SOMANYCERA,18243.45,10307.0
SOMICONVEY,10886.45,5450.73
SONACOMS,6875425.64,2072392.0
SONAMAC,7000.0,5000.0
SONAMLTD,116055.36,61102.45
SONATSOFTW,527312.09,254521.45
SONUINFRA,6000.0,4500.0
SOTAC,1200.0,1200.0
SOTL,34948.91,22096.45
SOUTHBANK,13200842.55,7173304.55
SPAL,53617.45,23030.27
SPANDANA,302774.82,132098.55
SPARC,357145.73,179709.09
SPCL,30600.0,28200.0
SPECIALITY,47971.09,27953.55
SPECTRUM,3349.73,1543.27
SPECTSTM,7200.0,6400.0
SPENCERS,120237.55,54763.55
SPIC,3361453.27,976923.18
SPLPETRO,34241.91,17066.09
SPMLINFRA,1085857.91,381067.09
SPORTKING,780842.36,290328.0
SPPPOLY,2000.0,2000.0
SPRL,1600.0,1600.0
SRD,406176.82,88591.64
SREEL,3060.64,1753.82
SRF,518378.27,252134.27
SRGHFL,5426.55,4514.18
SRHHYPOLTD,27645.18,11525.82
SRIVASAVI,2000.0,2000.0
SRM,178396.36,94343.09
SSDL,42750.64,24585.73
SSEGL,16400.0,12600.0
SSFL,27500.0,18500.0
SSWL,169635.82,102147.18
STALLION,1638617.75,711653.38
STANLEY,28791.09,15054.09
STAR,538182.45,187470.64
STARCEMENT,819734.0,501899.64
STARHEALTH,772005.73,385131.82
STARPAPER,19118.73,15282.82
STARTECK,11870.55,1841.18
STEELCAS,29251.0,14601.36
STEELCITY,11104.64,7306.18
STEELXIND,4988066.27,1684420.55
STEL,2819.0,1705.64
STERTOOLS,312735.73,107131.0
STLTECH,5479523.36,1799179.45
STOVEKRAFT,91933.82,45855.55
STYLAMIND,67008.0,41456.09
STYLEBAAZA,152969.0,76517.82
STYRENIX,25507.36,13755.27
SUBROS,101720.91,36569.73
SUDARSCHEM,837230.64,129123.82
SUKHJITS,16032.82,10516.91
SULA,185372.55,84798.82
SUMICHEM,1034595.64,373235.82
SUMIT,38503.36,23870.27
SUMMITSEC,11555.27,5067.09
SUNCLAY,10792.91,7523.09
SUNDARAM,430561.09,306307.73
SUNDARMFIN,43446.0,27196.18
SUNDARMHLD,181655.55,107033.64
SUNDRMBRAK,19206.09,7024.27
SUNDRMFAST,58987.27,29932.09
SUNDROP,12881.73,8136.55
SUNFLAG,227726.09,99305.36
SUNLITE,9600.0,7200.0
SUNPHARMA,1528478.27,928631.45
SUNTECH,107200.0,62400.0
SUNTECK,310352.27,133600.82
SUNTV,250908.27,107824.82
SUPERHOUSE,8398.18,3398.82
SUPERSPIN,198107.45,79307.27
SUPRAJIT,102274.91,68733.91
SUPREME,65540.45,26255.73
SUPREMEIND,264032.91,100953.91
SUPREMEPWR,140000.0,103000.0
SUPRIYA,152048.45,78055.27
SURAJEST,136639.91,73119.36
SURAJLTD,27015.0,2629.36
SURAKSHA,26814.73,14634.91
SURANASOL,122580.45,54061.73
SURANAT&P,72881.36,48780.55
SURANI,600.0,200.0
SURYALAXMI,14522.82,7860.18
SURYAROSNI,300397.91,131061.45
SURYODAY,175119.91,75128.82
SUTLEJTEX,123876.55,60380.82
SUVIDHAA,4219779.0,1565890.67
SUZLON,39497640.09,20103639.45
SVPGLOB,153348.36,111884.36
SWANENERGY,3490843.0,935722.64
SWARAJ,16000.0,14500.0
SWARAJENG,40296.18,17169.27
SWASTIK,1200.0,1200.0
SWELECTES,37974.91,18752.55
SWIGGY,17046220.45,7053570.55
SWSOLAR,4272706.64,1599899.73
SYLVANPLY,56000.0,44000.0
SYMPHONY,39725.73,21061.64
SYNGENE,1872359.0,930211.36
SYNOPTICS,6600.0,6600.0
SYRMA,2164527.55,662252.0
SYSTANGO,16400.0,10800.0
TAC,61700.0,42400.0
TAINWALCHM,118424.45,25504.45
TAJGVK,168992.64,80237.64
TALBROAUTO,53748.64,28979.73
TANKUP,2000.0,2000.0
TANLA,808249.27,271289.0
TAPIFRUIT,750.0,750.0
TARACHAND,123460.36,73417.45
TARC,407144.0,197641.91
TARIL,564797.91,318243.09
TARMAT,72357.73,30730.64
TARSONS,27560.55,16812.36
TASTYBITE,3937.82,1699.55
TATACHEM,1780414.55,479653.09
TATACOMM,944618.18,274175.73
TATACONSUM,1540254.73,743780.91
TATAELXSI,120233.64,40929.73
TATAGOLD,13103904.45,9408375.36
TATAINVEST,53419.55,11816.36
TATAMOTORS,9279881.09,3920656.64
TATAPOWER,5136657.36,2273284.64
TATASTEEL,19851714.73,9196861.91
TATATECH,770245.91,369010.09
TATSILV,4656717.45,3506064.45
TATVA,688760.91,127031.55
TBI,15600.0,15600.0
TBOTEK,81894.09,44924.82
TBZ,385217.0,125343.09
TCI,47174.27,17146.91
TCIEXP,11538.91,6533.64
TCL,20800.0,16000.0
TCPLPACK,7504.18,2929.55
TCS,3211071.64,2387948.36
TDPOWERSYS,595833.18,293135.09
TEAMLEASE,25798.82,17865.0
TECH,69075.55,60774.82
TECHERA,104000.0,100800.0
TECHLABS,6500.0,6500.0
TECHM,2486503.09,1332565.82
TECHNOE,138545.27,72289.0
TEGA,268957.0,136424.09
TEJASCARGO,10400.0,5600.0
TEJASNET,1019119.0,381377.73
TEXINFRA,157319.09,96155.73
TEXMOPIPES,37520.18,22731.18
TEXRAIL,1148589.18,511813.27
TFCILTD,1499896.73,823986.27
TGBHOTELS,143637.09,69013.73
TGL,47800.0,47800.0
THANGAMAYL,41114.45,20493.0
THEINVEST,77569.18,33020.64
THEJO,10202.09,5617.45
THELEELA,1004711.73,523180.27
THEMISMED,119104.45,56413.55
THERMAX,503590.91,73857.45
THESL,9000.0,9000.0
THOMASCOOK,3703980.36,1114635.36
THYROCARE,296977.27,87308.45
TI,10027919.36,1696381.45
TIIL,31545.45,18402.0
TIINDIA,405935.18,319486.64
TIMESCAN,2000.0,2000.0
TIMESGTY,185842.0,34763.18
TIMETECHNO,1165071.82,369113.45
TIMKEN,111867.0,80546.73
TINNARUBR,55444.73,25860.27
TIPSFILMS,4234.64,2447.0
TIPSMUSIC,189781.09,117273.27
TIRUMALCHM,596518.55,253220.73
TITAGARH,1026546.73,269888.91
TITAN,623517.0,345763.18
TMB,94300.64,59903.27
TNIDETF,44179.91,30843.64
TNPETRO,1086079.75,485438.5
TNPL,93399.45,41462.0
TOKYOPLAST,32529.55,11078.45
TOLINS,80960.73,39607.55
TOP100CASE,402901.82,288143.18
TOP10ADD,271665.27,242512.64
TOP15IETF,53258.36,41934.18
TORNTPHARM,603313.45,321869.27
TORNTPOWER,324982.0,161386.0
TOTAL,7489.36,5112.18
TOUCHWOOD,6227.0,3742.09
TPLPLASTEH,41589.55,15639.55
TRACXN,405300.45,174368.09
TRANSRAILL,2000509.64,593583.55
TRANSTEEL,254000.0,158000.0
TRANSWORLD,18287.45,12465.73
TRAVELFOOD,1108895.18,552328.0
TREJHARA,9639.55,7000.27
TREL,145548.45,82100.0
TRENT,776781.0,441044.27
TRF,18244.55,11250.0
TRIDENT,21249412.45,4572904.18
TRIDHYA,9000.0,6000.0
TRIGYN,42726.36,32458.82
TRITURBINE,873244.55,325634.73
TRIVENI,586604.27,253123.64
TROM,4200.0,4200.0
TRUST,12000.0,10800.0
TTKHLTCARE,3324.45,2369.09
TTKPRESTIG,86337.0,47856.27
TUNWAL,146000.0,100000.0
TVSHLTD,8486.91,4475.0
TVSMOTOR,558719.09,322498.64
TVSSCS,458560.0,222322.55
TVSSRICHAK,6281.91,2576.73
TVTODAY,121230.36,77034.45
UBL,211987.55,133021.45
UCAL,18219.27,9293.27
UCOBANK,6526118.64,2801067.73
UDAICEMENT,1211945.55,675661.64
UDS,549666.55,318549.82
UFLEX,19250.09,12235.0
UFO,56674.73,32298.0
UGARSUGAR,170754.82,94974.0
UGROCAP,321811.73,183219.82
UHTL,86000.0,40000.0
UJJIVANSFB,8557149.18,4481469.09
ULTRACEMCO,243388.18,130251.18
UMESLTD,53581.36,40876.09
UMIYA-MRO,43912.27,28278.64
UNICHEMLAB,33922.09,17822.45
UNIDT,13144.0,7775.27
UNIECOM,280775.73,120262.09
UNIENTER,14350.55,7628.64
UNIHEALTH,34000.0,33000.0
UNILEX,17600.0,16000.0
UNIONBANK,13911541.09,6121911.0
UNIONGOLD,4841.64,4426.91
UNIPARTS,35912.27,24510.55
UNITDSPR,861870.91,530374.09
UNITEDPOLY,805652.27,538356.64
UNITEDTEA,2306.18,1583.0
UNIVASTU,89387.27,56499.09
UNIVCABLES,35962.45,23655.09
UNOMINDA,441953.55,233528.91
UPL,3399821.36,1707157.82
UPLPP1,173387.0,153052.0
URBAN,28000.0,25600.0
URJA,1416770.36,680465.82
USASEEDS,5100.0,4200.0
USHAFIN,48000.0,35200.0
USHAMART,304886.64,108935.45
USK,73848.0,43935.82
UTIAMC,325300.0,162436.82
UTIBANKETF,441415.91,405375.27
UTINEXT50,57096.73,37190.09
UTINIFTETF,47140.18,43972.73
UTISENSETF,1484.27,1144.55
UTISXN50,2557.55,1890.64
UTKARSHBNK,1953365.18,1169873.27
UTSSAV,7200.0,6600.0
UTTAMSUGAR,31410.09,18275.09
UYFINCORP,91724.27,38075.45
V2RETAIL,39309.91,29268.91
VADILALIND,12041.18,6487.82
VAIBHAVGBL,214813.0,101216.27
VAISHALI,280548.36,199121.27
VAL30IETF,101477.18,83776.0
VALIANTLAB,135087.09,72211.73
VARDHACRLC,105037.91,64388.82
VARDMNPOLY,276121.82,174466.36
VARROC,87004.09,48511.45
VASA,12000.0,8000.0
VASCONEQ,1222460.45,534879.91
VBL,10959163.55,6651469.91
VDEAL,6000.0,6000.0
VEDL,3547515.18,1654593.0
VEEDOL,10594.73,6159.55
VEEKAYEM,4000.0,2000.0
VELS,2400.0,2400.0
VENKEYS,18088.64,9659.91
VENTIVE,213036.36,114963.27
VENUSPIPES,71524.0,27592.18
VERANDA,880948.36,492998.27
VERITAAS,12000.0,10800.0
VERTOZ,433639.64,179736.55
VESUVIUS,143500.18,67938.18
VETO,50161.27,29178.64
VGINFOTECH,68000.0,40000.0
VGUARD,384686.27,184004.55
VHL,795.64,441.36
VIAZ,16000.0,12000.0
VIDHIING,47939.36,26319.91
VIESL,14400.0,9600.0
VIJAYA,858591.0,157037.0
VIJIFIN,2899122.6,1784240.8
VIKASECO,3175062.45,1808647.55
VIKASLIFE,3606719.82,1914335.91
VILAS,17000.0,15500.0
VILINBIO,4000.0,4000.0
VIMTALABS,8997361.73,745665.82
VINATIORGA,52342.82,39356.0
VINCOFE,3155342.09,1071751.73
VINDHYATEL,9478.0,6264.18
VINSYS,8000.0,6000.0
VINYAS,16400.0,11400.0
VIPCLOTHNG,304517.09,131277.27
VIPIND,572799.55,310765.91
VIRINCHI,530454.67,300577.5
VISAMAN,3000.0,3000.0
VISHNU,545635.09,101150.45
VISHNUINFR,112000.0,56000.0
VISHWARAJ,218078.55,143495.82
VISHWAS,1600.0,1600.0
VITAL,1200.0,1200.0
VIVIANA,4500.0,4000.0
VIVIDHA,264777.27,180003.09
VLINFRA,6000.0,6000.0
VLSFINANCE,12721.55,7461.18
VMARCIND,29750.0,18000.0
VMART,250824.18,89780.09
VMM,14203075.55,6523678.55
VOLERCAR,851200.0,638400.0
VOLTAMP,35220.18,13281.45
VOLTAS,854518.0,486942.91
VPRPL,514237.55,211301.55
VRAJ,20998.0,14204.0
VRLLOG,102608.18,48934.91
