SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SIGNATURE, EQ, 18-Jul-2025,1244.5,1244.9,1251.6,1235.7,1245.0,1246.7,1243.13,219578,2729.65,5610, 8490, 3.87
SIGNPOST, EQ, 18-Jul-2025,241.76,240.08,242.71,233.0,239.6,237.51,236.11,98637,232.9,2555, 43499, 44.10
SIKKO, EQ, 18-Jul-2025,77.33,78.67,78.67,74.8,75.0,75.12,75.71,44941,34.02,658, 33174, 73.82
SIL, EQ, 18-Jul-2025,19.59,19.75,20.05,19.29,19.5,19.44,19.57,25917,5.07,510, 16179, 62.43
SILINV, EQ, 18-Jul-2025,605.85,609.9,610.0,595.05,606.0,604.85,602.83,1087,6.55,168, 659, 60.63
SILLYMONKS, EQ, 18-Jul-2025,18.74,19.1,19.79,18.52,19.2,19.17,19.11,127392,24.34,460, 78630, 61.72
SILVER, EQ, 18-Jul-2025,111.84,109.04,113.7,109.04,113.59,113.59,113.25,521996,591.15,2007, 411414, 78.82
SILVER1, EQ, 18-Jul-2025,108.39,109.02,110.5,109.02,110.31,110.39,109.85,512888,563.4,894, 368797, 71.91
SILVER360, EQ, 18-Jul-2025,110.02,112.77,112.77,110.1,112.3,112.29,112.05,5696,6.38,51, 4331, 76.04
SILVERADD, EQ, 18-Jul-2025,107.74,108.86,109.79,108.73,109.69,109.67,109.45,749287,820.1,322, 726999, 97.03
SILVERBEES, EQ, 18-Jul-2025,107.14,109.81,109.81,108.12,109.04,109.11,108.8,13300521,14470.68,23753, 7766112, 58.39
SILVERCASE, EQ, 18-Jul-2025,11.37,11.08,11.58,11.08,11.57,11.56,11.53,1271841,146.62,1581, 1006623, 79.15
SILVERETF, EQ, 18-Jul-2025,108.5,108.94,110.5,108.93,110.3,110.31,109.97,533560,586.73,1409, 409083, 76.67
SILVERIETF, EQ, 18-Jul-2025,111.66,114.45,114.45,109.51,113.38,113.5,113.16,5528650,6256.23,4693, 3113301, 56.31
SILVERTUC, EQ, 18-Jul-2025,712.5,717.85,719.6,700.55,715.0,711.8,709.88,15401,109.33,733, 11385, 73.92
SILVRETF, EQ, 18-Jul-2025,109.01,110.15,111.1,110.1,110.7,110.93,110.54,123819,136.87,398, 76324, 61.64
SIMPLEXINF, EQ, 18-Jul-2025,295.6,299.05,319.25,296.5,311.0,312.55,308.72,464565,1434.2,5635, 258138, 55.57
SINCLAIR, EQ, 18-Jul-2025,94.99,95.4,104.9,91.99,99.85,100.67,99.91,379415,379.06,4499, 201440, 53.09
SINDHUTRAD, EQ, 18-Jul-2025,32.95,33.1,33.59,32.62,33.0,33.03,33.15,1811357,600.47,9449, 546451, 30.17
SINTERCOM, EQ, 18-Jul-2025,128.2,148.0,153.84,136.97,139.0,141.22,146.15,652882,954.18,7814, 194959, 29.86
SIRCA, EQ, 18-Jul-2025,422.35,424.9,426.95,419.0,421.6,422.05,423.09,300673,1272.13,5073, 101214, 33.66
SIS, EQ, 18-Jul-2025,382.75,382.75,385.0,376.5,381.5,381.25,381.04,45085,171.79,3491, 27382, 60.73
SIYSIL, EQ, 18-Jul-2025,723.95,729.0,734.0,711.7,720.0,716.65,720.23,55816,402.0,4933, 20021, 35.87
SJS, EQ, 18-Jul-2025,1253.7,1247.7,1262.8,1222.2,1228.0,1234.8,1238.17,77189,955.73,7684, 41855, 54.22
SJVN, EQ, 18-Jul-2025,99.05,99.05,99.97,97.4,99.03,98.87,98.84,5599277,5534.52,24512, 2165342, 38.67
SKFINDIA, EQ, 18-Jul-2025,4949.5,4950.0,4996.0,4917.2,4951.0,4965.0,4960.74,36267,1799.11,6558, 20843, 57.47
SKIPPER, EQ, 18-Jul-2025,501.4,502.45,505.0,489.8,490.85,491.2,497.18,212561,1056.81,9957, 87053, 40.95
SKYGOLD, EQ, 18-Jul-2025,329.7,332.0,336.0,324.0,326.25,326.9,329.57,597376,1968.8,9186, 328297, 54.96
SMALLCAP, EQ, 18-Jul-2025,48.52,49.37,49.37,48.12,48.3,48.36,48.34,652769,315.52,2795, 362749, 55.57
SMARTLINK, EQ, 18-Jul-2025,153.12,153.0,154.47,149.98,150.5,151.61,151.16,5669,8.57,335, 3838, 67.70
SMARTWORKS, EQ, 18-Jul-2025,445.05,450.15,468.45,450.15,456.5,458.75,459.42,5677590,26084.19,91957, 1729673, 30.46
SMCGLOBAL, EQ, 18-Jul-2025,151.76,151.76,152.3,148.5,150.12,149.89,150.63,105859,159.46,2105, 63404, 59.89
SMLISUZU, EQ, 18-Jul-2025,3337.0,3353.9,3385.8,3277.5,3310.1,3309.0,3343.07,157675,5271.19,10272, 53120, 33.69
SMLT, EQ, 18-Jul-2025,124.72,124.75,124.75,121.15,121.15,122.5,123.17,12742,15.69,813, 6016, 47.21
SMSLIFE, EQ, 18-Jul-2025,1311.4,1321.9,1321.9,1230.3,1265.0,1244.8,1263.25,6183,78.11,1003, 2791, 45.14
SMSPHARMA, EQ, 18-Jul-2025,247.9,249.4,258.7,248.1,252.45,251.55,253.35,255772,648.0,9601, 101303, 39.61
SNOWMAN, EQ, 18-Jul-2025,59.73,59.74,60.19,58.51,59.08,59.13,59.15,237700,140.6,3026, 101713, 42.79
SNXT30BEES, EQ, 18-Jul-2025,38.98,39.0,39.09,38.71,39.01,38.87,38.83,4901,1.9,156, 3378, 68.92
SOBHA, EQ, 18-Jul-2025,1694.4,1691.8,1713.0,1667.0,1685.1,1695.2,1693.14,319648,5412.08,24840, 136889, 42.82
SOFTTECH, EQ, 18-Jul-2025,386.7,390.5,395.75,367.35,395.75,384.75,378.03,20176,76.27,1043, 11156, 55.29
SOLARA, EQ, 18-Jul-2025,693.1,694.0,703.95,675.2,683.7,678.7,684.26,83798,573.4,7606, 36395, 43.43
SOLARINDS, EQ, 18-Jul-2025,15147.0,15147.0,15221.0,14876.0,14896.0,14906.0,14936.62,154952,23144.59,38229, 103658, 66.90
SOMANYCERA, EQ, 18-Jul-2025,561.8,567.45,569.6,561.0,561.0,562.2,563.55,10537,59.38,819, 6382, 60.57
SOMICONVEY, EQ, 18-Jul-2025,150.8,153.6,158.83,150.5,154.0,153.68,153.86,17688,27.21,1551, 5513, 31.17
SONACOMS, EQ, 18-Jul-2025,486.0,486.0,489.0,473.4,480.05,479.75,480.68,6706634,32237.13,87837, 3006722, 44.83
SONAMLTD, EQ, 18-Jul-2025,50.53,51.43,54.89,48.62,52.97,53.6,52.17,257608,134.41,1642, 154855, 60.11
SONATSOFTW, EQ, 18-Jul-2025,437.45,439.0,439.95,431.6,437.0,437.05,435.99,531083,2315.48,17990, 267864, 50.44
SOTL, EQ, 18-Jul-2025,420.15,421.9,426.4,413.75,418.8,418.8,418.59,34907,146.12,2326, 17300, 49.56
SOUTHBANK, EQ, 18-Jul-2025,30.63,30.74,30.78,29.69,29.85,29.85,30.12,15290038,4604.74,42025, 8676202, 56.74
SPAL, EQ, 18-Jul-2025,819.25,826.7,827.0,802.6,806.0,807.3,812.52,17606,143.05,1567, 9291, 52.77
SPANDANA, EQ, 18-Jul-2025,306.5,306.8,309.0,305.1,305.6,306.25,305.98,218546,668.71,5841, 117269, 53.66
SPARC, EQ, 18-Jul-2025,161.42,159.35,162.36,159.0,161.12,161.03,160.47,520172,834.73,8220, 277122, 53.28
SPECIALITY, EQ, 18-Jul-2025,134.83,135.4,139.7,132.51,139.0,137.45,136.28,70560,96.16,1216, 38939, 55.19
SPECTRUM, EQ, 18-Jul-2025,1567.4,1595.5,1595.5,1528.5,1540.0,1546.8,1547.91,1390,21.52,358, 557, 40.07
SPENCERS, EQ, 18-Jul-2025,61.88,61.89,62.09,60.82,61.5,61.79,61.55,149178,91.82,1105, 62713, 42.04
SPIC, EQ, 18-Jul-2025,84.26,84.5,84.86,83.46,84.31,84.23,84.17,358185,301.5,3292, 196206, 54.78
SPLPETRO, EQ, 18-Jul-2025,827.85,834.1,834.2,811.8,819.35,817.75,820.04,12167,99.77,1625, 6098, 50.12
SPMLINFRA, EQ, 18-Jul-2025,275.1,273.8,274.54,264.19,269.35,269.72,269.74,728689,1965.59,13640, 314575, 43.17
SPORTKING, EQ, 18-Jul-2025,134.05,133.85,135.35,129.1,132.8,133.0,131.71,552992,728.35,7807, 212407, 38.41
SRD, EQ, 18-Jul-2025,79.02,78.26,79.34,76.37,78.0,78.38,77.55,333059,258.3,1543, 54506, 16.37
SREEL, EQ, 18-Jul-2025,246.9,249.0,249.0,243.15,246.35,246.6,246.29,2013,4.96,205, 1202, 59.71
SRF, EQ, 18-Jul-2025,3202.5,3210.5,3221.7,3178.9,3181.5,3187.1,3197.67,254046,8123.55,29044, 147037, 57.88
SRGHFL, EQ, 18-Jul-2025,314.75,310.55,318.95,310.55,312.2,316.65,315.42,454,1.43,63, 315, 69.38
SRHHYPOLTD, EQ, 18-Jul-2025,697.75,697.75,700.55,671.75,683.6,687.7,686.19,26629,182.73,2637, 9979, 37.47
SRM, EQ, 18-Jul-2025,510.1,515.25,531.0,503.75,512.9,510.15,518.76,381736,1980.31,10579, 179735, 47.08
SSDL, EQ, 18-Jul-2025,101.36,101.8,102.59,99.14,99.8,99.94,100.73,72386,72.92,1473, 42516, 58.74
SSWL, EQ, 18-Jul-2025,255.85,257.05,259.45,252.8,256.15,256.05,256.04,303142,776.17,10785, 202804, 66.90
STANLEY, EQ, 18-Jul-2025,334.45,337.8,339.5,332.05,339.1,336.3,335.26,24447,81.96,1420, 12408, 50.75
STAR, EQ, 18-Jul-2025,895.85,894.1,900.0,864.0,883.0,881.8,879.03,418455,3678.36,19781, 166927, 39.89
STARCEMENT, EQ, 18-Jul-2025,220.21,221.88,227.25,219.18,226.51,226.19,224.25,1009579,2263.95,37368, 459574, 45.52
STARHEALTH, EQ, 18-Jul-2025,434.0,435.5,438.1,431.0,431.0,433.4,434.9,286362,1245.39,12399, 143894, 50.25
STARPAPER, EQ, 18-Jul-2025,179.48,180.57,182.99,177.25,177.31,178.19,179.03,6927,12.4,368, 3759, 54.27
STARTECK, EQ, 18-Jul-2025,306.0,300.0,314.7,300.0,305.0,305.6,306.13,8420,25.78,295, 650, 7.72
STEELCAS, EQ, 18-Jul-2025,1186.1,1181.0,1198.8,1171.4,1171.4,1181.1,1182.21,6146,72.66,1562, 2285, 37.18
STEELCITY, EQ, 18-Jul-2025,107.4,107.4,108.39,106.01,106.9,107.15,106.96,5554,5.94,236, 3583, 64.51
STEELXIND, EQ, 18-Jul-2025,10.73,10.73,10.79,10.36,10.68,10.61,10.54,1556602,164.11,2856, 854152, 54.87
STEL, EQ, 18-Jul-2025,405.65,400.0,418.6,400.0,409.0,406.85,410.39,3382,13.88,463, 1358, 40.15
STERTOOLS, EQ, 18-Jul-2025,352.55,354.7,381.8,354.45,374.8,377.75,371.58,1020812,3793.16,24270, 282000, 27.63
STLTECH, EQ, 18-Jul-2025,118.24,118.0,119.5,114.25,114.45,115.46,117.21,2914264,3415.86,15850, 942300, 32.33
STOVEKRAFT, EQ, 18-Jul-2025,607.65,613.7,627.6,603.0,616.1,615.6,617.35,183910,1135.37,9973, 83520, 45.41
STYLAMIND, EQ, 18-Jul-2025,1727.0,1735.6,1751.0,1696.1,1729.0,1740.5,1732.69,38147,660.97,5143, 21932, 57.49
STYLEBAAZA, EQ, 18-Jul-2025,284.5,284.5,286.5,277.1,278.55,279.6,282.43,150409,424.81,8664, 89239, 59.33
STYRENIX, EQ, 18-Jul-2025,3174.6,3175.0,3190.0,3150.0,3177.0,3177.5,3172.49,11264,357.35,2297, 5348, 47.48
SUBROS, EQ, 18-Jul-2025,913.5,915.0,919.35,880.0,884.0,883.9,893.72,125483,1121.47,11193, 59519, 47.43
SUDARSCHEM, EQ, 18-Jul-2025,1260.6,1256.0,1270.0,1240.9,1263.7,1260.1,1256.87,52500,659.86,6147, 24440, 46.55
SUKHJITS, EQ, 18-Jul-2025,176.01,177.75,178.06,173.11,175.0,174.12,174.77,14043,24.54,636, 10105, 71.96
SULA, EQ, 18-Jul-2025,298.85,300.15,300.5,297.55,298.05,298.1,298.47,119744,357.41,5257, 70049, 58.50
SUMICHEM, EQ, 18-Jul-2025,595.25,595.25,608.8,591.0,608.8,606.15,602.22,1020818,6147.62,34479, 602326, 59.00
SUMIT, EQ, 18-Jul-2025,95.24,96.3,96.84,94.63,95.99,96.02,95.37,21380,20.39,377, 17088, 79.93
SUMMITSEC, EQ, 18-Jul-2025,2097.9,2097.1,2110.0,2066.6,2081.3,2077.3,2082.65,5154,107.34,1219, 3022, 58.63
SUNCLAY, EQ, 18-Jul-2025,2005.0,2024.9,2035.1,1979.3,1981.0,1982.2,2017.45,25592,516.31,2189, 19146, 74.81
SUNDARAM, EQ, 18-Jul-2025,2.18,2.19,2.2,2.17,2.19,2.17,2.18,337292,7.36,365, 310992, 92.20
SUNDARMFIN, EQ, 18-Jul-2025,5133.5,5159.0,5201.0,5101.5,5175.0,5166.5,5161.27,63983,3302.34,12139, 41790, 65.31
SUNDARMHLD, EQ, 18-Jul-2025,514.15,514.15,525.4,500.3,503.0,502.8,511.49,146192,747.76,9548, 46400, 31.74
SUNDRMBRAK, EQ, 18-Jul-2025,809.3,820.0,820.15,809.7,819.0,818.0,818.49,2304,18.86,240, 1858, 80.64
SUNDRMFAST, EQ, 18-Jul-2025,1036.6,1042.0,1042.0,1009.0,1018.9,1017.0,1020.45,83040,847.38,8034, 50578, 60.91
SUNDROP, EQ, 18-Jul-2025,914.95,915.4,930.0,892.85,929.95,922.6,913.37,25429,232.26,2379, 15886, 62.47
SUNFLAG, EQ, 18-Jul-2025,298.45,300.0,302.0,290.9,296.1,295.75,295.19,200679,592.39,7152, 75709, 37.73
SUNPHARMA, EQ, 18-Jul-2025,1703.4,1709.0,1709.4,1686.7,1694.4,1693.6,1694.36,1253929,21246.04,72733, 725877, 57.89
SUNTECK, EQ, 18-Jul-2025,437.35,439.0,455.7,424.45,427.0,426.85,436.91,766798,3350.24,30688, 260671, 33.99
SUNTV, EQ, 18-Jul-2025,576.45,577.05,581.2,565.75,573.2,575.75,572.66,240731,1378.56,10675, 113466, 47.13
SUPERHOUSE, EQ, 18-Jul-2025,170.65,171.42,171.5,169.2,171.4,171.04,170.63,1708,2.91,117, 1127, 65.98
SUPERSPIN, EQ, 18-Jul-2025,10.13,10.25,10.3,10.05,10.05,10.11,10.14,50851,5.15,273, 31711, 62.36
SUPRAJIT, EQ, 18-Jul-2025,468.05,468.05,473.95,464.1,465.05,465.5,467.94,45829,214.45,4054, 26494, 57.81
SUPREME, EQ, 18-Jul-2025,77.26,77.64,77.64,74.61,75.05,75.24,75.43,28476,21.48,775, 14515, 50.97
SUPREMEIND, EQ, 18-Jul-2025,4265.8,4270.0,4270.0,4194.2,4216.0,4216.6,4220.94,178120,7518.35,18667, 110824, 62.22
SUPRIYA, EQ, 18-Jul-2025,720.3,720.3,725.0,710.0,711.8,711.3,716.82,99144,710.69,7144, 46721, 47.12
SURAJEST, EQ, 18-Jul-2025,323.6,325.0,329.4,320.1,325.25,325.8,325.03,106814,347.18,4095, 50508, 47.29
SURAJLTD, EQ, 18-Jul-2025,372.1,368.1,389.45,368.1,374.85,371.35,377.85,31839,120.3,894, 3444, 10.82
SURAKSHA, EQ, 18-Jul-2025,323.45,321.0,324.95,318.15,318.9,319.8,320.64,24038,77.07,1276, 12374, 51.48
SURANASOL, EQ, 18-Jul-2025,33.65,33.66,33.89,33.3,33.5,33.32,33.44,83188,27.82,939, 60272, 72.45
SURANAT&P, EQ, 18-Jul-2025,18.69,19.09,19.7,18.65,19.7,19.04,18.87,64276,12.13,468, 44090, 68.59
SURYALAXMI, EQ, 18-Jul-2025,75.02,75.36,75.99,73.5,73.5,73.95,74.47,6781,5.05,398, 4059, 59.86
SURYAROSNI, EQ, 18-Jul-2025,330.1,329.95,330.0,322.05,325.9,325.7,325.41,154017,501.19,6334, 65040, 42.23
SURYODAY, EQ, 18-Jul-2025,140.3,141.0,141.48,139.82,140.2,140.74,140.43,90495,127.09,1517, 51542, 56.96
SUTLEJTEX, EQ, 18-Jul-2025,46.5,46.29,46.66,45.06,46.6,46.46,45.95,76779,35.28,1035, 35944, 46.81
SUVIDHAA, EQ, 18-Jul-2025,5.74,5.74,6.19,5.16,5.16,5.16,5.55,3774796,209.5,4764, 1373776, 36.39
SUZLON, EQ, 18-Jul-2025,66.26,66.26,66.59,64.77,65.09,65.06,65.57,37155281,24361.89,97649, 20808613, 56.00
SVPGLOB, EQ, 18-Jul-2025,3.27,3.29,3.38,3.2,3.37,3.34,3.3,68671,2.27,216, 48968, 71.31
SWANENERGY, EQ, 18-Jul-2025,507.05,507.8,517.2,503.4,504.5,505.9,510.24,3993285,20375.38,54556, 787183, 19.71
SWARAJENG, EQ, 18-Jul-2025,4465.7,4468.6,4470.0,4336.1,4346.0,4350.5,4378.2,41836,1831.66,9863, 20039, 47.90
SWELECTES, EQ, 18-Jul-2025,588.0,585.15,590.6,584.15,585.0,587.65,587.13,4741,27.84,377, 3782, 79.77
SWIGGY, EQ, 18-Jul-2025,385.65,387.0,393.0,386.05,388.3,388.8,389.19,4840264,18837.95,67234, 1857641, 38.38
SWSOLAR, EQ, 18-Jul-2025,335.1,325.0,334.8,318.3,318.95,320.45,326.14,9248043,30161.55,106249, 3182175, 34.41
SYMPHONY, EQ, 18-Jul-2025,1176.5,1168.9,1174.0,1152.8,1160.5,1160.3,1160.45,26898,312.14,3500, 13800, 51.30
SYNGENE, EQ, 18-Jul-2025,670.4,671.05,672.1,656.05,658.0,657.25,661.24,903282,5972.91,18145, 627889, 69.51
SYRMA, EQ, 18-Jul-2025,714.25,713.95,728.75,701.0,705.0,705.15,717.39,1879064,13480.23,44792, 514823, 27.40
TAINWALCHM, EQ, 18-Jul-2025,211.28,209.25,217.99,208.0,210.0,210.53,211.46,1270,2.69,179, 730, 57.48
TAJGVK, EQ, 18-Jul-2025,431.05,434.9,440.0,426.05,437.0,435.8,432.47,184601,798.35,6576, 96391, 52.22
TALBROAUTO, EQ, 18-Jul-2025,290.95,292.65,292.65,286.0,287.6,287.25,288.5,60133,173.48,2265, 34643, 57.61
TANLA, EQ, 18-Jul-2025,652.3,656.8,664.0,652.45,656.95,656.05,657.21,453938,2983.35,15829, 207561, 45.72
TARACHAND, EQ, 18-Jul-2025,77.37,78.15,78.16,74.0,76.31,75.23,76.14,167215,127.32,1143, 86874, 51.95
TARC, EQ, 18-Jul-2025,199.08,200.25,200.68,194.43,195.51,196.17,197.68,430461,850.95,8846, 208827, 48.51
TARIL, EQ, 18-Jul-2025,515.3,517.65,520.9,510.35,512.05,512.45,514.91,422078,2173.33,14553, 235779, 55.86
TARMAT, EQ, 18-Jul-2025,61.26,61.38,63.8,61.0,61.89,61.75,62.37,98365,61.35,1800, 45111, 45.86
TARSONS, EQ, 18-Jul-2025,386.45,387.5,388.45,381.45,383.25,384.3,385.07,20499,78.94,1728, 13369, 65.22
TASTYBITE, EQ, 18-Jul-2025,11199.0,11110.0,11232.0,10886.0,11100.0,10974.0,11033.08,1837,202.68,1003, 867, 47.20
TATACHEM, EQ, 18-Jul-2025,938.45,938.45,939.9,925.65,930.15,931.95,930.49,397257,3696.45,18698, 212032, 53.37
TATACOMM, EQ, 18-Jul-2025,1731.6,1700.3,1813.1,1700.3,1763.5,1763.8,1780.53,3463462,61667.97,154214, 768438, 22.19
TATACONSUM, EQ, 18-Jul-2025,1105.8,1106.0,1108.3,1093.5,1097.9,1095.9,1098.62,844437,9277.17,27784, 513886, 60.86
TATAELXSI, EQ, 18-Jul-2025,6196.5,6196.5,6225.0,6125.0,6185.0,6166.0,6174.5,148243,9153.27,23845, 38436, 25.93
TATAGOLD, EQ, 18-Jul-2025,9.52,9.75,9.75,9.37,9.61,9.59,9.58,8892749,851.56,39765, 5279523, 59.37
TATAINVEST, EQ, 18-Jul-2025,6591.0,6619.5,6632.0,6530.0,6532.5,6541.0,6565.24,10548,692.5,3248, 5263, 49.90
TATAMOTORS, EQ, 18-Jul-2025,681.7,683.2,686.0,678.0,680.45,680.25,681.57,5558670,37886.34,92747, 2542397, 45.74
TATAPOWER, EQ, 18-Jul-2025,413.45,411.0,414.15,406.15,407.45,407.9,409.42,4614946,18894.56,54451, 1932559, 41.88
TATASTEEL, EQ, 18-Jul-2025,159.9,160.1,162.75,160.1,162.5,162.37,161.77,30728478,49708.71,173316, 14233294, 46.32
TATATECH, EQ, 18-Jul-2025,724.8,728.0,728.0,710.3,711.25,712.5,717.26,836689,6001.28,30925, 352957, 42.18
TATSILV, EQ, 18-Jul-2025,10.86,11.13,11.2,10.86,11.05,11.05,11.01,4883015,537.8,7165, 4097308, 83.91
TATVA, EQ, 18-Jul-2025,934.65,979.9,1066.5,973.6,996.2,1000.35,1031.24,1525112,15727.62,83246, 218005, 14.29
TBOTEK, EQ, 18-Jul-2025,1424.8,1424.8,1427.1,1401.1,1411.0,1419.2,1416.91,40834,578.58,5998, 20374, 49.89
TBZ, EQ, 18-Jul-2025,202.76,203.31,206.85,199.94,200.08,201.1,202.66,410606,832.15,8825, 156494, 38.11
TCI, EQ, 18-Jul-2025,1228.3,1228.3,1289.0,1214.6,1247.3,1249.1,1251.51,91498,1145.11,13713, 37307, 40.77
TCIEXP, EQ, 18-Jul-2025,748.6,752.35,752.35,739.05,744.0,741.1,743.25,5165,38.39,767, 2627, 50.86
TCPLPACK, EQ, 18-Jul-2025,3833.7,3853.9,3853.9,3735.1,3775.0,3783.8,3782.24,6182,233.82,2021, 3076, 49.76
TCS, EQ, 18-Jul-2025,3209.2,3225.0,3228.8,3187.0,3189.6,3189.9,3201.13,3432645,109883.48,195464, 2699991, 78.66
TDPOWERSYS, EQ, 18-Jul-2025,499.1,502.0,502.3,491.25,495.0,496.85,496.13,389452,1932.19,11834, 140747, 36.14
TEAMLEASE, EQ, 18-Jul-2025,1968.8,1979.2,1988.6,1950.1,1952.0,1957.2,1963.2,10577,207.65,2624, 5730, 54.17
TECH, EQ, 18-Jul-2025,39.53,40.28,40.28,39.31,39.74,39.56,39.51,26523,10.48,253, 23439, 88.37
TECHM, EQ, 18-Jul-2025,1563.7,1573.0,1574.0,1538.0,1550.0,1548.9,1547.03,3619191,55989.95,92980, 2105146, 58.17
TECHNOE, EQ, 18-Jul-2025,1537.7,1539.3,1564.9,1518.0,1525.0,1527.4,1538.34,113008,1738.45,10427, 60928, 53.91
TEGA, EQ, 18-Jul-2025,1899.0,1901.2,1960.0,1889.0,1951.0,1938.0,1926.53,402112,7746.79,26826, 177062, 44.03
TEJASNET, EQ, 18-Jul-2025,647.5,648.0,651.8,637.0,638.5,638.7,642.29,713435,4582.33,25020, 303485, 42.54
TEXINFRA, EQ, 18-Jul-2025,102.81,103.2,103.2,100.8,102.55,102.65,102.2,146420,149.65,1543, 91086, 62.21
TEXMOPIPES, EQ, 18-Jul-2025,64.83,64.83,65.4,63.1,63.56,63.91,64.23,28988,18.62,554, 17698, 61.05
TEXRAIL, EQ, 18-Jul-2025,161.25,161.25,161.69,158.1,158.23,158.38,159.33,1067279,1700.46,13722, 568178, 53.24
TFCILTD, EQ, 18-Jul-2025,289.52,290.0,291.7,286.0,289.05,287.93,287.96,1711888,4929.54,8083, 723109, 42.24
TGBHOTELS, EQ, 18-Jul-2025,11.99,12.45,12.45,11.89,12.01,12.01,12.05,20692,2.49,135, 14081, 68.05
THANGAMAYL, EQ, 18-Jul-2025,1909.5,1927.0,1927.0,1883.0,1883.1,1890.7,1898.58,33849,642.65,7118, 22254, 65.74
THEINVEST, EQ, 18-Jul-2025,156.31,156.0,158.9,153.1,158.0,157.91,157.14,24037,37.77,1189, 16269, 67.68
THEJO, EQ, 18-Jul-2025,2317.0,2318.0,2355.0,2250.0,2311.0,2333.4,2297.42,15096,346.82,3281, 8387, 55.56
THELEELA, EQ, 18-Jul-2025,451.6,450.0,463.0,444.55,462.45,461.0,456.29,1105101,5042.51,32022, 618634, 55.98
THEMISMED, EQ, 18-Jul-2025,126.77,127.28,127.28,124.5,126.5,125.79,125.57,64804,81.37,1952, 26313, 40.60
THERMAX, EQ, 18-Jul-2025,3885.9,3906.9,3960.0,3860.0,3890.1,3888.4,3900.71,416865,16260.71,44828, 76293, 18.30
THOMASCOOK, EQ, 18-Jul-2025,177.69,180.0,181.9,173.01,178.65,178.54,178.36,4052681,7228.32,44939, 1383526, 34.14
THYROCARE, EQ, 18-Jul-2025,1161.15,1154.9,1200.0,1154.9,1185.0,1184.35,1183.56,80863,957.06,10957, 36106, 44.65
TI, EQ, 18-Jul-2025,393.8,393.8,398.9,388.15,396.0,396.75,393.77,1550447,6105.26,21720, 511606, 33.00
TIIL, EQ, 18-Jul-2025,3108.6,3108.6,3319.0,3108.6,3245.0,3248.9,3247.96,107941,3505.88,12933, 64987, 60.21
TIINDIA, EQ, 18-Jul-2025,2941.9,2942.4,2959.0,2905.0,2920.0,2918.9,2936.66,1178773,34616.56,24974, 1088267, 92.32
TIMESGTY, EQ, 18-Jul-2025,173.62,174.0,185.0,172.02,184.01,181.48,180.42,9930,17.92,574, 8441, 85.01
TIMETECHNO, EQ, 18-Jul-2025,472.3,473.3,477.45,463.15,469.0,466.8,468.77,1073793,5033.61,28512, 454812, 42.36
TIMKEN, EQ, 18-Jul-2025,3437.8,3449.9,3467.1,3417.6,3426.5,3445.0,3441.76,61761,2125.66,12397, 42764, 69.24
TINNARUBR, EQ, 18-Jul-2025,1017.6,1024.8,1032.95,978.05,989.9,988.6,993.91,63704,633.16,5448, 27372, 42.97
TIPSFILMS, EQ, 18-Jul-2025,562.15,570.0,570.0,544.55,546.0,548.35,557.03,7727,43.04,1364, 4336, 56.11
TIPSMUSIC, EQ, 18-Jul-2025,637.1,637.1,648.8,630.0,634.5,636.25,638.72,218222,1393.83,9457, 149455, 68.49
TIRUMALCHM, EQ, 18-Jul-2025,304.25,303.1,316.6,301.5,308.2,309.25,309.6,1075568,3329.94,19157, 416569, 38.73
TITAGARH, EQ, 18-Jul-2025,945.45,945.45,950.85,923.1,924.0,926.05,933.58,787104,7348.27,29219, 298846, 37.97
TITAN, EQ, 18-Jul-2025,3433.3,3444.0,3444.0,3392.0,3398.0,3402.9,3409.47,293360,10002.04,31622, 138526, 47.22
TMB, EQ, 18-Jul-2025,456.4,456.0,459.3,455.0,457.5,455.55,456.56,91711,418.71,2607, 53715, 58.57
TNIDETF, EQ, 18-Jul-2025,92.61,94.92,94.92,91.64,92.86,92.28,92.21,26993,24.89,596, 20365, 75.45
TNPETRO, EQ, 18-Jul-2025,109.81,110.25,111.11,107.01,110.5,110.24,109.56,1143824,1253.2,9353, 430605, 37.65
TNPL, EQ, 18-Jul-2025,170.55,170.56,174.6,168.75,169.01,169.68,170.54,97651,166.53,2873, 39750, 40.71
TOKYOPLAST, EQ, 18-Jul-2025,129.52,130.1,131.96,128.35,128.62,129.83,129.18,2228,2.88,133, 1368, 61.40
TOLINS, EQ, 18-Jul-2025,165.1,164.97,166.14,162.51,163.01,163.42,163.6,59533,97.4,1486, 32533, 54.65
TOP100CASE, EQ, 18-Jul-2025,10.73,11.05,11.05,10.65,10.69,10.66,10.68,651213,69.55,1452, 535369, 82.21
TOP10ADD, EQ, 18-Jul-2025,98.09,98.25,98.65,97.0,97.3,97.26,97.26,218602,212.62,2456, 179833, 82.27
TOP15IETF, EQ, 18-Jul-2025,10.32,10.7,10.7,10.21,10.29,10.29,10.27,70745,7.27,234, 66024, 93.33
TORNTPHARM, EQ, 18-Jul-2025,3504.6,3512.3,3539.1,3512.3,3522.6,3521.4,3524.29,331864,11695.84,30927, 222505, 67.05
